R,G,B,C,Time
600.0,839.0,895.0,2546.0,104.0469970703
600.0,839.0,895.0,2546.0,104.4049987792
600.0,839.0,896.0,2547.0,104.7620010375
600.0,839.0,896.0,2547.0,105.1200027465
600.0,839.0,896.0,2547.0,105.4769973754
600.0,839.0,896.0,2547.0,105.8339996337
600.0,839.0,896.0,2547.0,106.191001892
600.0,839.0,896.0,2547.0,106.549003601
600.0,839.0,896.0,2547.0,106.9049987792
600.0,840.0,896.0,2547.0,107.2630004882
600.0,840.0,896.0,2547.0,107.6200027465
600.0,840.0,896.0,2547.0,107.9769973754
600.0,840.0,897.0,2547.0,108.3349990844
600.0,840.0,897.0,2548.0,108.691001892
600.0,840.0,897.0,2548.0,109.049003601
600.0,840.0,897.0,2547.0,109.4069976806
599.0,840.0,897.0,2547.0,109.7639999389
599.0,840.0,897.0,2547.0,110.1210021972
599.0,840.0,897.0,2547.0,110.4779968261
599.0,840.0,897.0,2547.0,110.8349990844
599.0,840.0,897.0,2547.0,111.1930007934
599.0,840.0,897.0,2547.0,111.5500030517
599.0,840.0,897.0,2547.0,111.9059982299
598.0,840.0,897.0,2547.0,112.2639999389
598.0,840.0,898.0,2547.0,112.6210021972
598.0,840.0,898.0,2547.0,112.9800033569
598.0,840.0,898.0,2547.0,113.3359985351
598.0,840.0,898.0,2547.0,113.6930007934
598.0,840.0,898.0,2547.0,114.0510025024
597.0,840.0,898.0,2547.0,114.4079971313
597.0,840.0,898.0,2547.0,114.7649993896
597.0,840.0,898.0,2547.0,115.1220016479
597.0,840.0,898.0,2547.0,115.4789962768
597.0,840.0,898.0,2547.0,115.8369979858
597.0,840.0,898.0,2546.0,116.1940002441
596.0,840.0,899.0,2546.0,116.5520019531
596.0,840.0,899.0,2547.0,116.9120025634
596.0,840.0,899.0,2547.0,117.269996643
596.0,840.0,899.0,2546.0,117.6289978027
596.0,840.0,899.0,2546.0,117.986000061
595.0,840.0,899.0,2546.0,118.3420028686
595.0,840.0,899.0,2546.0,118.6999969482
595.0,840.0,899.0,2546.0,119.0569992065
595.0,841.0,899.0,2546.0,119.4140014648
595.0,841.0,900.0,2546.0,119.7720031738
595.0,841.0,900.0,2546.0,120.127998352
594.0,841.0,900.0,2546.0,120.4850006103
594.0,841.0,900.0,2546.0,120.84400177
594.0,841.0,900.0,2546.0,121.2009963989
594.0,841.0,900.0,2546.0,121.5579986572
593.0,841.0,900.0,2545.0,121.9150009155
593.0,841.0,900.0,2545.0,122.2740020751
593.0,841.0,900.0,2545.0,122.6330032348
593.0,841.0,900.0,2545.0,122.9909973144
593.0,841.0,900.0,2545.0,123.3489990234
592.0,841.0,900.0,2545.0,123.7060012817
592.0,841.0,900.0,2545.0,124.06300354
592.0,841.0,900.0,2544.0,124.4209976196
592.0,841.0,900.0,2544.0,124.7779998779
592.0,841.0,901.0,2544.0,125.1350021362
591.0,841.0,901.0,2544.0,125.4950027465
591.0,841.0,901.0,2544.0,125.8529968261
591.0,841.0,901.0,2543.0,126.2119979858
591.0,841.0,901.0,2543.0,126.5690002441
590.0,841.0,901.0,2543.0,126.9260025024
590.0,841.0,901.0,2543.0,127.283996582
590.0,841.0,901.0,2543.0,127.6429977416
590.0,841.0,901.0,2543.0,128.0019989013
589.0,841.0,901.0,2543.0,128.3589935302
589.0,841.0,901.0,2543.0,128.7180023193
589.0,841.0,901.0,2543.0,129.0760040283
589.0,841.0,901.0,2542.0,129.4329986572
589.0,841.0,902.0,2543.0,129.7899932861
588.0,841.0,902.0,2543.0,130.1490020751
588.0,841.0,902.0,2542.0,130.5070037841
588.0,841.0,902.0,2542.0,130.8659973144
588.0,841.0,902.0,2542.0,131.2239990234
588.0,841.0,902.0,2542.0,131.5809936523
587.0,841.0,902.0,2542.0,131.93800354
587.0,841.0,902.0,2542.0,132.2949981689
587.0,841.0,902.0,2542.0,132.654006958
587.0,841.0,902.0,2542.0,133.0099945068
587.0,841.0,902.0,2542.0,133.3670043945
586.0,841.0,902.0,2541.0,133.7250061035
586.0,841.0,902.0,2542.0,134.0820007324
586.0,841.0,902.0,2541.0,134.4420013427
586.0,841.0,903.0,2541.0,134.7989959716
586.0,841.0,903.0,2541.0,135.1569976806
586.0,841.0,903.0,2541.0,135.5160064697
585.0,841.0,903.0,2541.0,135.8730010986
585.0,841.0,903.0,2541.0,136.2299957275
585.0,841.0,903.0,2541.0,136.5879974365
